# x f(x) derivative
5.02 2.24054 0.223161
5.025 2.24165 0.22305
5.03 2.24277 0.222939
5.035 2.24388 0.222828
5.04 2.24499 0.222718
5.045 2.24611 0.222607
5.05 2.24722 0.222497
5.055 2.24833 0.222387
5.06 2.24944 0.222277
5.065 2.25056 0.222167
5.07 2.25167 0.222058
5.075 2.25278 0.221948
5.08 2.25389 0.221839
5.085 2.25499 0.22173
5.09 2.2561 0.221621
5.095 2.25721 0.221512
5.1 2.25832 0.221404
5.105 2.25942 0.221295
5.11 2.26053 0.221187
5.115 2.26164 0.221079
5.12 2.26274 0.220971
5.125 2.26385 0.220863
5.13 2.26495 0.220755
5.135 2.26605 0.220648
5.14 2.26716 0.220541
5.145 2.26826 0.220433
5.15 2.26936 0.220326
5.155 2.27046 0.220219
5.16 2.27156 0.220113
5.165 2.27266 0.220006
5.17 2.27376 0.2199
5.175 2.27486 0.219793
5.18 2.27596 0.219687
5.185 2.27706 0.219581
5.19 2.27816 0.219476
5.195 2.27925 0.21937
5.2 2.28035 0.219265
5.205 2.28145 0.219159
5.21 2.28254 0.219054
5.215 2.28364 0.218949
5.22 2.28473 0.218844
5.225 2.28583 0.218739
5.23 2.28692 0.218635
5.235 2.28801 0.21853
5.24 2.2891 0.218426
5.245 2.2902 0.218322
5.25 2.29129 0.218218
5.255 2.29238 0.218114
5.26 2.29347 0.21801
5.265 2.29456 0.217907
5.27 2.29565 0.217803
5.275 2.29674 0.2177
5.28 2.29783 0.217597
5.285 2.29891 0.217494
5.29 2.3 0.217391
5.295 2.30109 0.217289
5.3 2.30217 0.217186
5.305 2.30326 0.217084
5.31 2.30434 0.216982
5.315 2.30543 0.216879
5.32 2.30651 0.216777
5.325 2.3076 0.216676
5.33 2.30868 0.216574
5.335 2.30976 0.216473
5.34 2.31084 0.216371
5.345 2.31193 0.21627
5.35 2.31301 0.216169
5.355 2.31409 0.216068
5.36 2.31517 0.215967
5.365 2.31625 0.215866
5.37 2.31733 0.215766
5.375 2.3184 0.215666
5.38 2.31948 0.215565
5.385 2.32056 0.215465
5.39 2.32164 0.215365
5.395 2.32271 0.215265
5.4 2.32379 0.215166
5.405 2.32487 0.215066
5.41 2.32594 0.214967
5.415 2.32702 0.214868
5.42 2.32809 0.214768
5.425 2.32916 0.214669
5.43 2.33024 0.214571
5.435 2.33131 0.214472
5.44 2.33238 0.214373
5.445 2.33345 0.214275
5.45 2.33452 0.214176
5.455 2.33559 0.214078
5.46 2.33666 0.21398
5.465 2.33773 0.213882
5.47 2.3388 0.213785
5.475 2.33987 0.213687
5.48 2.34094 0.213589
5.485 2.34201 0.213492
5.49 2.34307 0.213395
5.495 2.34414 0.213298
5.5 2.34521 0.213201
5.505 2.34627 0.213104
5.51 2.34734 0.213007
5.515 2.3484 0.212911
5.52 2.34947 0.212814
5.525 2.35053 0.212718
5.53 2.3516 0.212622
5.535 2.35266 0.212526
5.54 2.35372 0.21243
5.545 2.35478 0.212334
5.55 2.35584 0.212238
5.555 2.3569 0.212143
5.56 2.35797 0.212047
5.565 2.35903 0.211952
5.57 2.36008 0.211857
5.575 2.36114 0.211762
5.58 2.3622 0.211667
5.585 2.36326 0.211572
5.59 2.36432 0.211477
5.595 2.36538 0.211383
5.6 2.36643 0.211289
5.605 2.36749 0.211194
5.61 2.36854 0.2111
5.615 2.3696 0.211006
5.62 2.37065 0.210912
5.625 2.37171 0.210819
5.63 2.37276 0.210725
5.635 2.37382 0.210631
5.64 2.37487 0.210538
5.645 2.37592 0.210445
5.65 2.37697 0.210352
5.655 2.37802 0.210259
5.66 2.37908 0.210166
5.665 2.38013 0.210073
5.67 2.38118 0.20998
5.675 2.38223 0.209888
5.68 2.38328 0.209795
5.685 2.38432 0.209703
5.69 2.38537 0.209611
5.695 2.38642 0.209519
5.7 2.38747 0.209427
5.705 2.38851 0.209335
5.71 2.38956 0.209243
5.715 2.39061 0.209152
5.72 2.39165 0.209061
5.725 2.3927 0.208969
5.73 2.39374 0.208878
5.735 2.39479 0.208787
5.74 2.39583 0.208696
5.745 2.39687 0.208605
5.75 2.39792 0.208514
5.755 2.39896 0.208424
5.76 2.4 0.208333
5.765 2.40104 0.208243
5.77 2.40208 0.208153
5.775 2.40312 0.208063
5.78 2.40416 0.207973
5.785 2.4052 0.207883
5.79 2.40624 0.207793
5.795 2.40728 0.207703
5.8 2.40832 0.207614
5.805 2.40936 0.207524
5.81 2.41039 0.207435
5.815 2.41143 0.207346
5.82 2.41247 0.207257
5.825 2.4135 0.207168
5.83 2.41454 0.207079
5.835 2.41557 0.20699
5.84 2.41661 0.206901
5.845 2.41764 0.206813
5.85 2.41868 0.206725
5.855 2.41971 0.206636
5.86 2.42074 0.206548
5.865 2.42178 0.20646
5.87 2.42281 0.206372
5.875 2.42384 0.206284
5.88 2.42487 0.206197
5.885 2.4259 0.206109
5.89 2.42693 0.206021
5.895 2.42796 0.205934
5.9 2.42899 0.205847
5.905 2.43002 0.20576
5.91 2.43105 0.205673
5.915 2.43208 0.205586
5.92 2.43311 0.205499
5.925 2.43413 0.205412
5.93 2.43516 0.205325
5.935 2.43619 0.205239
5.94 2.43721 0.205152
5.945 2.43824 0.205066
5.95 2.43926 0.20498
5.955 2.44029 0.204894
5.96 2.44131 0.204808
5.965 2.44233 0.204722
5.97 2.44336 0.204636
5.975 2.44438 0.204551
5.98 2.4454 0.204465
5.985 2.44643 0.20438
5.99 2.44745 0.204294
5.995 2.44847 0.204209
6 2.44949 0.204124
6.005 2.45051 0.204039
6.01 2.45153 0.203954
6.015 2.45255 0.203869
6.02 2.45357 0.203785
6.025 2.45459 0.2037
6.03 2.45561 0.203616
6.035 2.45662 0.203531
6.04 2.45764 0.203447
6.045 2.45866 0.203363
6.05 2.45967 0.203279
6.055 2.46069 0.203195
6.06 2.46171 0.203111
6.065 2.46272 0.203027
6.07 2.46374 0.202944
6.075 2.46475 0.20286
6.08 2.46577 0.202777
6.085 2.46678 0.202693
6.09 2.46779 0.20261
6.095 2.46881 0.202527
6.1 2.46982 0.202444
6.105 2.47083 0.202361
6.11 2.47184 0.202278
6.115 2.47285 0.202196
6.12 2.47386 0.202113
6.125 2.47487 0.202031
6.13 2.47588 0.201948
6.135 2.47689 0.201866
6.14 2.4779 0.201784
6.145 2.47891 0.201701
6.15 2.47992 0.201619
6.155 2.48093 0.201538
6.16 2.48193 0.201456
6.165 2.48294 0.201374
6.17 2.48395 0.201292
6.175 2.48495 0.201211
6.18 2.48596 0.201129
6.185 2.48697 0.201048
6.19 2.48797 0.200967
6.195 2.48898 0.200886
6.2 2.48998 0.200805
6.205 2.49098 0.200724
6.21 2.49199 0.200643
6.215 2.49299 0.200562
6.22 2.49399 0.200482
6.225 2.49499 0.200401
6.23 2.496 0.200321
6.235 2.497 0.20024
6.24 2.498 0.20016
6.245 2.499 0.20008
6.25 2.5 0.2
6.255 2.501 0.19992
6.26 2.502 0.19984
6.265 2.503 0.19976
6.27 2.504 0.199681
6.275 2.505 0.199601
6.28 2.50599 0.199522
6.285 2.50699 0.199442
6.29 2.50799 0.199363
6.295 2.50898 0.199284
6.3 2.50998 0.199205
6.305 2.51098 0.199126
6.31 2.51197 0.199047
6.315 2.51297 0.198968
6.32 2.51396 0.198889
6.325 2.51496 0.198811
6.33 2.51595 0.198732
6.335 2.51694 0.198654
6.34 2.51794 0.198575
6.345 2.51893 0.198497
6.35 2.51992 0.198419
6.355 2.52091 0.198341
6.36 2.5219 0.198263
6.365 2.5229 0.198185
6.37 2.52389 0.198107
6.375 2.52488 0.19803
6.38 2.52587 0.197952
6.385 2.52686 0.197874
6.39 2.52784 0.197797
6.395 2.52883 0.19772
6.4 2.52982 0.197642
6.405 2.53081 0.197565
6.41 2.5318 0.197488
6.415 2.53279 0.197411
6.42 2.53377 0.197334
6.425 2.53476 0.197257
6.43 2.53574 0.197181
6.435 2.53673 0.197104
6.44 2.53772 0.197028
6.445 2.5387 0.196951
6.45 2.53969 0.196875
6.455 2.54067 0.196799
6.46 2.54165 0.196722
6.465 2.54264 0.196646
6.47 2.54362 0.19657
6.475 2.5446 0.196494
6.48 2.54558 0.196419
6.485 2.54657 0.196343
6.49 2.54755 0.196267
6.495 2.54853 0.196192
6.5 2.54951 0.196116
6.505 2.55049 0.196041
6.51 2.55147 0.195965
6.515 2.55245 0.19589
6.52 2.55343 0.195815
6.525 2.55441 0.19574
6.53 2.55539 0.195665
6.535 2.55636 0.19559
6.54 2.55734 0.195515
6.545 2.55832 0.195441
6.55 2.5593 0.195366
6.555 2.56027 0.195292
6.56 2.56125 0.195217
6.565 2.56223 0.195143
6.57 2.5632 0.195069
6.575 2.56418 0.194994
6.58 2.56515 0.19492
6.585 2.56613 0.194846
6.59 2.5671 0.194772
6.595 2.56807 0.194698
6.6 2.56905 0.194625
6.605 2.57002 0.194551
6.61 2.57099 0.194477
6.615 2.57196 0.194404
6.62 2.57294 0.194331
6.625 2.57391 0.194257
6.63 2.57488 0.194184
6.635 2.57585 0.194111
6.64 2.57682 0.194038
6.645 2.57779 0.193965
6.65 2.57876 0.193892
6.655 2.57973 0.193819
6.66 2.5807 0.193746
6.665 2.58167 0.193673
6.67 2.58263 0.193601
6.675 2.5836 0.193528
6.68 2.58457 0.193456
6.685 2.58554 0.193383
6.69 2.5865 0.193311
6.695 2.58747 0.193239
6.7 2.58844 0.193167
6.705 2.5894 0.193095
6.71 2.59037 0.193023
6.715 2.59133 0.192951
6.72 2.5923 0.192879
6.725 2.59326 0.192807
6.73 2.59422 0.192736
6.735 2.59519 0.192664
6.74 2.59615 0.192593
6.745 2.59711 0.192521
6.75 2.59808 0.19245
6.755 2.59904 0.192379
6.76 2.6 0.192308
6.765 2.60096 0.192237
6.77 2.60192 0.192166
6.775 2.60288 0.192095
6.78 2.60384 0.192024
6.785 2.6048 0.191953
6.79 2.60576 0.191882
6.795 2.60672 0.191812
6.8 2.60768 0.191741
6.805 2.60864 0.191671
6.81 2.6096 0.1916
6.815 2.61056 0.19153
6.82 2.61151 0.19146
6.825 2.61247 0.19139
6.83 2.61343 0.19132
6.835 2.61438 0.19125
6.84 2.61534 0.19118
6.845 2.6163 0.19111
6.85 2.61725 0.19104
6.855 2.61821 0.19097
6.86 2.61916 0.190901
6.865 2.62011 0.190831
6.87 2.62107 0.190762
6.875 2.62202 0.190693
6.88 2.62298 0.190623
6.885 2.62393 0.190554
6.89 2.62488 0.190485
6.895 2.62583 0.190416
6.9 2.62679 0.190347
6.905 2.62774 0.190278
6.91 2.62869 0.190209
6.915 2.62964 0.19014
6.92 2.63059 0.190071
6.925 2.63154 0.190003
6.93 2.63249 0.189934
6.935 2.63344 0.189866
6.94 2.63439 0.189797
6.945 2.63534 0.189729
6.95 2.63629 0.189661
6.955 2.63723 0.189593
6.96 2.63818 0.189525
6.965 2.63913 0.189456
6.97 2.64008 0.189389
6.975 2.64102 0.189321
6.98 2.64197 0.189253
6.985 2.64292 0.189185
6.99 2.64386 0.189117
6.995 2.64481 0.18905
7 2.64575 0.188982
7.005 2.6467 0.188915
7.01 2.64764 0.188847
7.015 2.64858 0.18878
7.02 2.64953 0.188713
7.025 2.65047 0.188646
7.03 2.65141 0.188579
7.035 2.65236 0.188512
7.04 2.6533 0.188445
7.045 2.65424 0.188378
7.05 2.65518 0.188311
7.055 2.65612 0.188244
7.06 2.65707 0.188177
7.065 2.65801 0.188111
7.07 2.65895 0.188044
7.075 2.65989 0.187978
7.08 2.66083 0.187912
7.085 2.66177 0.187845
7.09 2.66271 0.187779
7.095 2.66364 0.187713
7.1 2.66458 0.187647
7.105 2.66552 0.187581
7.11 2.66646 0.187515
7.115 2.6674 0.187449
7.12 2.66833 0.187383
7.125 2.66927 0.187317
7.13 2.67021 0.187251
7.135 2.67114 0.187186
7.14 2.67208 0.18712
7.145 2.67301 0.187055
7.15 2.67395 0.186989
7.155 2.67488 0.186924
7.16 2.67582 0.186859
7.165 2.67675 0.186794
7.17 2.67769 0.186728
7.175 2.67862 0.186663
7.18 2.67955 0.186598
7.185 2.68049 0.186533
7.19 2.68142 0.186469
7.195 2.68235 0.186404
7.2 2.68328 0.186339
7.205 2.68421 0.186274
7.21 2.68514 0.18621
7.215 2.68608 0.186145
7.22 2.68701 0.186081
7.225 2.68794 0.186016
7.23 2.68887 0.185952
7.235 2.6898 0.185888
7.24 2.69072 0.185824
7.245 2.69165 0.185759
7.25 2.69258 0.185695
7.255 2.69351 0.185631
7.26 2.69444 0.185567
7.265 2.69537 0.185504
7.27 2.69629 0.18544
7.275 2.69722 0.185376
7.28 2.69815 0.185312
7.285 2.69907 0.185249
7.29 2.7 0.185185
7.295 2.70093 0.185122
7.3 2.70185 0.185058
7.305 2.70278 0.184995
7.31 2.7037 0.184932
7.315 2.70463 0.184868
7.32 2.70555 0.184805
7.325 2.70647 0.184742
7.33 2.7074 0.184679
7.335 2.70832 0.184616
7.34 2.70924 0.184553
7.345 2.71017 0.184491
7.35 2.71109 0.184428
7.355 2.71201 0.184365
7.36 2.71293 0.184302
7.365 2.71385 0.18424
7.37 2.71477 0.184177
7.375 2.7157 0.184115
7.38 2.71662 0.184053
7.385 2.71754 0.18399
7.39 2.71846 0.183928
7.395 2.71937 0.183866
7.4 2.72029 0.183804
7.405 2.72121 0.183742
7.41 2.72213 0.18368
7.415 2.72305 0.183618
7.42 2.72397 0.183556
7.425 2.72489 0.183494
7.43 2.7258 0.183432
7.435 2.72672 0.183371
7.44 2.72764 0.183309
7.445 2.72855 0.183247
7.45 2.72947 0.183186
7.455 2.73038 0.183124
7.46 2.7313 0.183063
7.465 2.73222 0.183002
7.47 2.73313 0.18294
7.475 2.73404 0.182879
7.48 2.73496 0.182818
7.485 2.73587 0.182757
7.49 2.73679 0.182696
7.495 2.7377 0.182635
7.5 2.73861 0.182574
7.505 2.73953 0.182513
7.51 2.74044 0.182453
7.515 2.74135 0.182392
7.52 2.74226 0.182331
7.525 2.74317 0.182271
7.53 2.74408 0.18221
7.535 2.745 0.18215
7.54 2.74591 0.182089
7.545 2.74682 0.182029
7.55 2.74773 0.181969
7.555 2.74864 0.181908
7.56 2.74955 0.181848
7.565 2.75045 0.181788
7.57 2.75136 0.181728
7.575 2.75227 0.181668
7.58 2.75318 0.181608
7.585 2.75409 0.181548
7.59 2.755 0.181489
7.595 2.7559 0.181429
7.6 2.75681 0.181369
7.605 2.75772 0.181309
7.61 2.75862 0.18125
7.615 2.75953 0.18119
7.62 2.76043 0.181131
7.625 2.76134 0.181071
7.63 2.76225 0.181012
7.635 2.76315 0.180953
7.64 2.76405 0.180894
7.645 2.76496 0.180834
7.65 2.76586 0.180775
7.655 2.76677 0.180716
7.66 2.76767 0.180657
7.665 2.76857 0.180598
7.67 2.76948 0.18054
7.675 2.77038 0.180481
7.68 2.77128 0.180422
7.685 2.77218 0.180363
7.69 2.77308 0.180305
7.695 2.77399 0.180246
7.7 2.77489 0.180187
7.705 2.77579 0.180129
7.71 2.77669 0.180071
7.715 2.77759 0.180012
7.72 2.77849 0.179954
7.725 2.77939 0.179896
7.73 2.78029 0.179838
7.735 2.78119 0.179779
7.74 2.78209 0.179721
7.745 2.78298 0.179663
7.75 2.78388 0.179605
7.755 2.78478 0.179547
7.76 2.78568 0.17949
7.765 2.78657 0.179432
7.77 2.78747 0.179374
7.775 2.78837 0.179316
7.78 2.78927 0.179259
7.785 2.79016 0.179201
7.79 2.79106 0.179144
7.795 2.79195 0.179086
7.8 2.79285 0.179029
7.805 2.79374 0.178971
7.81 2.79464 0.178914
7.815 2.79553 0.178857
7.82 2.79643 0.1788
7.825 2.79732 0.178743
7.83 2.79821 0.178685
7.835 2.79911 0.178628
7.84 2.8 0.178571
7.845 2.80089 0.178515
7.85 2.80179 0.178458
7.855 2.80268 0.178401
7.86 2.80357 0.178344
7.865 2.80446 0.178287
7.87 2.80535 0.178231
7.875 2.80624 0.178174
7.88 2.80713 0.178118
7.885 2.80802 0.178061
7.89 2.80891 0.178005
7.895 2.8098 0.177948
7.9 2.81069 0.177892
7.905 2.81158 0.177836
7.91 2.81247 0.17778
7.915 2.81336 0.177723
7.92 2.81425 0.177667
7.925 2.81514 0.177611
7.93 2.81603 0.177555
7.935 2.81691 0.177499
7.94 2.8178 0.177443
7.945 2.81869 0.177388
7.95 2.81957 0.177332
7.955 2.82046 0.177276
7.96 2.82135 0.17722
7.965 2.82223 0.177165
7.97 2.82312 0.177109
7.975 2.824 0.177054
7.98 2.82489 0.176998
7.985 2.82577 0.176943
7.99 2.82666 0.176887
7.995 2.82754 0.176832
8 2.82843 0.176777
8.005 2.82931 0.176721
8.01 2.83019 0.176666
8.015 2.83108 0.176611
8.02 2.83196 0.176556
8.025 2.83284 0.176501
8.03 2.83373 0.176446
8.035 2.83461 0.176391
8.04 2.83549 0.176336
8.045 2.83637 0.176282
8.05 2.83725 0.176227
8.055 2.83813 0.176172
8.06 2.83901 0.176117
8.065 2.83989 0.176063
8.07 2.84077 0.176008
8.075 2.84165 0.175954
8.08 2.84253 0.175899
8.085 2.84341 0.175845
8.09 2.84429 0.175791
8.095 2.84517 0.175736
8.1 2.84605 0.175682
8.105 2.84693 0.175628
8.11 2.84781 0.175574
8.115 2.84868 0.17552
8.12 2.84956 0.175466
8.125 2.85044 0.175412
8.13 2.85132 0.175358
8.135 2.85219 0.175304
8.14 2.85307 0.17525
8.145 2.85394 0.175196
8.15 2.85482 0.175142
8.155 2.8557 0.175089
8.16 2.85657 0.175035
8.165 2.85745 0.174981
8.17 2.85832 0.174928
8.175 2.8592 0.174874
8.18 2.86007 0.174821
8.185 2.86094 0.174767
8.19 2.86182 0.174714
8.195 2.86269 0.174661
8.2 2.86356 0.174608
8.205 2.86444 0.174554
8.21 2.86531 0.174501
8.215 2.86618 0.174448
8.22 2.86705 0.174395
8.225 2.86793 0.174342
8.23 2.8688 0.174289
8.235 2.86967 0.174236
8.24 2.87054 0.174183
8.245 2.87141 0.17413
8.25 2.87228 0.174078
8.255 2.87315 0.174025
8.26 2.87402 0.173972
8.265 2.87489 0.17392
8.27 2.87576 0.173867
8.275 2.87663 0.173814
8.28 2.8775 0.173762
8.285 2.87837 0.17371
8.29 2.87924 0.173657
8.295 2.8801 0.173605
8.3 2.88097 0.173553
8.305 2.88184 0.1735
8.31 2.88271 0.173448
8.315 2.88357 0.173396
8.32 2.88444 0.173344
8.325 2.88531 0.173292
8.33 2.88617 0.17324
8.335 2.88704 0.173188
8.34 2.88791 0.173136
8.345 2.88877 0.173084
8.35 2.88964 0.173032
8.355 2.8905 0.17298
8.36 2.89137 0.172929
8.365 2.89223 0.172877
8.37 2.8931 0.172825
8.375 2.89396 0.172774
8.38 2.89482 0.172722
8.385 2.89569 0.172671
8.39 2.89655 0.172619
8.395 2.89741 0.172568
8.4 2.89828 0.172516
8.405 2.89914 0.172465
8.41 2.9 0.172414
8.415 2.90086 0.172363
8.42 2.90172 0.172311
8.425 2.90259 0.17226
8.43 2.90345 0.172209
8.435 2.90431 0.172158
8.44 2.90517 0.172107
8.445 2.90603 0.172056
8.45 2.90689 0.172005
8.455 2.90775 0.171954
8.46 2.90861 0.171904
8.465 2.90947 0.171853
8.47 2.91033 0.171802
8.475 2.91119 0.171751
8.48 2.91204 0.171701
8.485 2.9129 0.17165
8.49 2.91376 0.1716
8.495 2.91462 0.171549
8.5 2.91548 0.171499
8.505 2.91633 0.171448
8.51 2.91719 0.171398
8.515 2.91805 0.171347
8.52 2.9189 0.171297
8.525 2.91976 0.171247
8.53 2.92062 0.171197
8.535 2.92147 0.171147
8.54 2.92233 0.171096
8.545 2.92318 0.171046
8.55 2.92404 0.170996
8.555 2.92489 0.170946
8.56 2.92575 0.170896
8.565 2.9266 0.170847
8.57 2.92746 0.170797
8.575 2.92831 0.170747
8.58 2.92916 0.170697
8.585 2.93002 0.170647
8.59 2.93087 0.170598
8.595 2.93172 0.170548
8.6 2.93258 0.170499
8.605 2.93343 0.170449
8.61 2.93428 0.1704
8.615 2.93513 0.17035
8.62 2.93598 0.170301
8.625 2.93684 0.170251
8.63 2.93769 0.170202
8.635 2.93854 0.170153
8.64 2.93939 0.170103
8.645 2.94024 0.170054
8.65 2.94109 0.170005
8.655 2.94194 0.169956
8.66 2.94279 0.169907
8.665 2.94364 0.169858
8.67 2.94449 0.169809
8.675 2.94534 0.16976
8.68 2.94618 0.169711
8.685 2.94703 0.169662
8.69 2.94788 0.169613
8.695 2.94873 0.169565
8.7 2.94958 0.169516
8.705 2.95042 0.169467
8.71 2.95127 0.169419
8.715 2.95212 0.16937
8.72 2.95296 0.169321
8.725 2.95381 0.169273
8.73 2.95466 0.169224
8.735 2.9555 0.169176
8.74 2.95635 0.169128
8.745 2.95719 0.169079
8.75 2.95804 0.169031
8.755 2.95888 0.168983
8.76 2.95973 0.168934
8.765 2.96057 0.168886
8.77 2.96142 0.168838
8.775 2.96226 0.16879
8.78 2.96311 0.168742
8.785 2.96395 0.168694
8.79 2.96479 0.168646
8.795 2.96564 0.168598
8.8 2.96648 0.16855
8.805 2.96732 0.168502
8.81 2.96816 0.168454
8.815 2.96901 0.168406
8.82 2.96985 0.168359
8.825 2.97069 0.168311
8.83 2.97153 0.168263
8.835 2.97237 0.168216
8.84 2.97321 0.168168
8.845 2.97405 0.168121
8.85 2.97489 0.168073
8.855 2.97574 0.168026
8.86 2.97658 0.167978
8.865 2.97741 0.167931
8.87 2.97825 0.167884
8.875 2.97909 0.167836
8.88 2.97993 0.167789
8.885 2.98077 0.167742
8.89 2.98161 0.167695
8.895 2.98245 0.167647
8.9 2.98329 0.1676
8.905 2.98412 0.167553
8.91 2.98496 0.167506
8.915 2.9858 0.167459
8.92 2.98664 0.167412
8.925 2.98747 0.167365
8.93 2.98831 0.167319
8.935 2.98915 0.167272
8.94 2.98998 0.167225
8.945 2.99082 0.167178
8.95 2.99166 0.167132
8.955 2.99249 0.167085
8.96 2.99333 0.167038
8.965 2.99416 0.166992
8.97 2.995 0.166945
8.975 2.99583 0.166899
8.98 2.99666 0.166852
8.985 2.9975 0.166806
8.99 2.99833 0.166759
8.995 2.99917 0.166713
9 3 0.166667
9.005 3.00083 0.16662
9.01 3.00167 0.166574
9.015 3.0025 0.166528
9.02 3.00333 0.166482
9.025 3.00416 0.166436
9.03 3.005 0.16639
9.035 3.00583 0.166344
9.04 3.00666 0.166298
9.045 3.00749 0.166252
9.05 3.00832 0.166206
9.055 3.00915 0.16616
9.06 3.00998 0.166114
9.065 3.01081 0.166068
9.07 3.01164 0.166022
9.075 3.01247 0.165977
9.08 3.0133 0.165931
9.085 3.01413 0.165885
9.09 3.01496 0.16584
9.095 3.01579 0.165794
9.1 3.01662 0.165748
9.105 3.01745 0.165703
9.11 3.01828 0.165657
9.115 3.01911 0.165612
9.12 3.01993 0.165567
9.125 3.02076 0.165521
9.13 3.02159 0.165476
9.135 3.02242 0.165431
9.14 3.02324 0.165385
9.145 3.02407 0.16534
9.15 3.0249 0.165295
9.155 3.02572 0.16525
9.16 3.02655 0.165205
9.165 3.02738 0.16516
9.17 3.0282 0.165115
9.175 3.02903 0.16507
9.18 3.02985 0.165025
9.185 3.03068 0.16498
9.19 3.0315 0.164935
9.195 3.03233 0.16489
9.2 3.03315 0.164845
9.205 3.03397 0.1648
9.21 3.0348 0.164756
9.215 3.03562 0.164711
9.22 3.03645 0.164666
9.225 3.03727 0.164622
9.23 3.03809 0.164577
9.235 3.03891 0.164532
9.24 3.03974 0.164488
9.245 3.04056 0.164443
9.25 3.04138 0.164399
9.255 3.0422 0.164355
9.26 3.04302 0.16431
9.265 3.04385 0.164266
9.27 3.04467 0.164222
9.275 3.04549 0.164177
9.28 3.04631 0.164133
9.285 3.04713 0.164089
9.29 3.04795 0.164045
9.295 3.04877 0.164001
9.3 3.04959 0.163956
9.305 3.05041 0.163912
9.31 3.05123 0.163868
9.315 3.05205 0.163824
9.32 3.05287 0.16378
9.325 3.05369 0.163737
9.33 3.0545 0.163693
9.335 3.05532 0.163649
9.34 3.05614 0.163605
9.345 3.05696 0.163561
9.35 3.05778 0.163517
9.355 3.05859 0.163474
9.36 3.05941 0.16343
9.365 3.06023 0.163386
9.37 3.06105 0.163343
9.375 3.06186 0.163299
9.38 3.06268 0.163256
9.385 3.06349 0.163212
9.39 3.06431 0.163169
9.395 3.06513 0.163125
9.4 3.06594 0.163082
9.405 3.06676 0.163039
9.41 3.06757 0.162995
9.415 3.06839 0.162952
9.42 3.0692 0.162909
9.425 3.07002 0.162866
9.43 3.07083 0.162822
9.435 3.07164 0.162779
9.44 3.07246 0.162736
9.445 3.07327 0.162693
9.45 3.07409 0.16265
9.455 3.0749 0.162607
9.46 3.07571 0.162564
9.465 3.07652 0.162521
9.47 3.07734 0.162478
9.475 3.07815 0.162435
9.48 3.07896 0.162392
9.485 3.07977 0.16235
9.49 3.08058 0.162307
9.495 3.0814 0.162264
9.5 3.08221 0.162221
9.505 3.08302 0.162179
9.51 3.08383 0.162136
9.515 3.08464 0.162094
9.52 3.08545 0.162051
9.525 3.08626 0.162008
9.53 3.08707 0.161966
9.535 3.08788 0.161923
9.54 3.08869 0.161881
9.545 3.0895 0.161839
9.55 3.09031 0.161796
9.555 3.09112 0.161754
9.56 3.09192 0.161712
9.565 3.09273 0.161669
9.57 3.09354 0.161627
9.575 3.09435 0.161585
9.58 3.09516 0.161543
9.585 3.09597 0.161501
9.59 3.09677 0.161458
9.595 3.09758 0.161416
9.6 3.09839 0.161374
9.605 3.09919 0.161332
9.61 3.1 0.16129
9.615 3.10081 0.161248
9.62 3.10161 0.161206
9.625 3.10242 0.161165
9.63 3.10322 0.161123
9.635 3.10403 0.161081
9.64 3.10483 0.161039
9.645 3.10564 0.160997
9.65 3.10644 0.160956
9.655 3.10725 0.160914
9.66 3.10805 0.160872
9.665 3.10886 0.160831
9.67 3.10966 0.160789
9.675 3.11047 0.160748
9.68 3.11127 0.160706
9.685 3.11207 0.160665
9.69 3.11288 0.160623
9.695 3.11368 0.160582
9.7 3.11448 0.16054
9.705 3.11528 0.160499
9.71 3.11609 0.160458
9.715 3.11689 0.160416
9.72 3.11769 0.160375
9.725 3.11849 0.160334
9.73 3.11929 0.160293
9.735 3.1201 0.160251
9.74 3.1209 0.16021
9.745 3.1217 0.160169
9.75 3.1225 0.160128
9.755 3.1233 0.160087
9.76 3.1241 0.160046
9.765 3.1249 0.160005
9.77 3.1257 0.159964
9.775 3.1265 0.159923
9.78 3.1273 0.159882
9.785 3.1281 0.159842
9.79 3.1289 0.159801
9.795 3.1297 0.15976
9.8 3.1305 0.159719
9.805 3.13129 0.159678
9.81 3.13209 0.159638
9.815 3.13289 0.159597
9.82 3.13369 0.159556
9.825 3.13449 0.159516
9.83 3.13528 0.159475
9.835 3.13608 0.159435
9.84 3.13688 0.159394
9.845 3.13767 0.159354
9.85 3.13847 0.159313
9.855 3.13927 0.159273
9.86 3.14006 0.159232
9.865 3.14086 0.159192
9.87 3.14166 0.159152
9.875 3.14245 0.159111
9.88 3.14325 0.159071
9.885 3.14404 0.159031
9.89 3.14484 0.158991
9.895 3.14563 0.158951
9.9 3.14643 0.15891
9.905 3.14722 0.15887
9.91 3.14802 0.15883
9.915 3.14881 0.15879
9.92 3.1496 0.15875
9.925 3.1504 0.15871
9.93 3.15119 0.15867
9.935 3.15198 0.15863
9.94 3.15278 0.15859
9.945 3.15357 0.15855
9.95 3.15436 0.158511
9.955 3.15515 0.158471
9.96 3.15595 0.158431
9.965 3.15674 0.158391
9.97 3.15753 0.158352
9.975 3.15832 0.158312
9.98 3.15911 0.158272
9.985 3.15991 0.158233
9.99 3.1607 0.158193
9.995 3.16149 0.158153
